Var1,Var2,mean_aa_dist
PB2_20,PB2_23,25.8690476190476
PB2_20,PB2_24,34.2053571428571
PB2_20,PB2_25,27.0714285714286
PB2_20,PB2_26,27.4285714285714
PB2_20,PB2_27,29.0714285714286
PB2_20,PB2_28,71.9642857142857
PB2_20,PB2_29,26.9047619047619
PB2_20,PB2_30,25.6190476190476
PB2_20,PB2_31,26.9047619047619
PB2_20,PB2_32,28.2857142857143
PB2_20,PB2_33,24.6190476190476
PB2_20,PB2_34,28.75
PB2_20,PB2_35,26.2857142857143
PB2_20,PB2_36,30.25
PB2_20,PB2_37,27.75
PB2_20,PB2_38,24.7857142857143
PB2_20,PB2_39,26.6785714285714
PB2_20,PB2_40,29.2857142857143
PB2_20,PB2_41,24.2857142857143
PB2_20,PB2_42,28.2142857142857
PB2_20,PB2_43,28.2142857142857
PB2_20,PB2_44,29.3571428571429
PB2_20,PB2_45,60.0714285714286
PB2_20,PB2_46,30.4285714285714
PB2_20,PB2_47,28.5
PB2_21,PB2_22,5.61538461538461
PB2_21,PB2_23,6.19871794871795
PB2_21,PB2_24,15.8653846153846
PB2_21,PB2_25,7.75824175824176
PB2_21,PB2_26,8.03296703296703
PB2_21,PB2_27,9.61538461538461
PB2_21,PB2_28,55.0384615384615
PB2_21,PB2_29,7.28205128205128
PB2_21,PB2_30,5.94871794871795
PB2_21,PB2_31,7.28205128205128
PB2_21,PB2_32,8.61538461538461
PB2_21,PB2_33,4.94871794871795
PB2_21,PB2_34,10.5384615384615
PB2_21,PB2_35,6.61538461538461
PB2_21,PB2_36,10.6153846153846
PB2_21,PB2_37,8.11538461538461
PB2_21,PB2_38,7.11538461538461
PB2_21,PB2_39,8.61538461538461
PB2_21,PB2_40,10.5384615384615
PB2_21,PB2_41,4.61538461538461
PB2_21,PB2_42,8.61538461538461
PB2_21,PB2_43,8.61538461538461
PB2_21,PB2_44,21.5384615384615
PB2_21,PB2_45,43.5384615384615
PB2_21,PB2_46,13.6153846153846
PB2_21,PB2_47,9.61538461538461
PB2_22,PB2_23,4.58333333333333
PB2_22,PB2_24,13.25
PB2_22,PB2_25,6.14285714285714
PB2_22,PB2_26,6.71428571428571
PB2_22,PB2_27,8
PB2_22,PB2_28,53.5
PB2_22,PB2_29,5.66666666666667
PB2_22,PB2_30,4.33333333333333
PB2_22,PB2_31,5.66666666666667
PB2_22,PB2_32,7
PB2_22,PB2_33,3.33333333333333
PB2_22,PB2_34,9
PB2_22,PB2_35,5
PB2_22,PB2_36,9
PB2_22,PB2_37,6.5
PB2_22,PB2_38,5.5
PB2_22,PB2_39,7
PB2_22,PB2_40,9
PB2_22,PB2_41,3
PB2_22,PB2_42,7
PB2_22,PB2_43,7
PB2_22,PB2_44,18
PB2_22,PB2_45,40
PB2_22,PB2_46,12
PB2_22,PB2_47,8
PB2_23,PB2_24,12.8333333333333
PB2_23,PB2_25,4.72619047619048
PB2_23,PB2_26,5.29761904761905
PB2_23,PB2_27,4.58333333333333
PB2_23,PB2_28,53.9166666666667
PB2_23,PB2_29,4.25
PB2_23,PB2_30,2.91666666666667
PB2_23,PB2_31,6.25
PB2_23,PB2_32,7.58333333333333
PB2_23,PB2_33,1.91666666666667
PB2_23,PB2_34,7.58333333333333
PB2_23,PB2_35,3.58333333333333
PB2_23,PB2_36,5.58333333333333
PB2_23,PB2_37,5.08333333333333
PB2_23,PB2_38,4.08333333333333
PB2_23,PB2_39,3.54166666666667
PB2_23,PB2_40,5.58333333333333
PB2_23,PB2_41,1.58333333333333
PB2_23,PB2_42,3.58333333333333
PB2_23,PB2_43,3.58333333333333
PB2_23,PB2_44,16.5833333333333
PB2_23,PB2_45,40.25
PB2_23,PB2_46,10.5833333333333
PB2_23,PB2_47,4.58333333333333
PB2_24,PB2_25,14.3928571428571
PB2_24,PB2_26,13.1785714285714
PB2_24,PB2_27,15.9375
PB2_24,PB2_28,62.625
PB2_24,PB2_29,13.7083333333333
PB2_24,PB2_30,12.5833333333333
PB2_24,PB2_31,15.9166666666667
PB2_24,PB2_32,17.25
PB2_24,PB2_33,11.5833333333333
PB2_24,PB2_34,17.125
PB2_24,PB2_35,13
PB2_24,PB2_36,14.3125
PB2_24,PB2_37,14.5
PB2_24,PB2_38,13.75
PB2_24,PB2_39,13.375
PB2_24,PB2_40,17.25
PB2_24,PB2_41,11.25
PB2_24,PB2_42,13.5
PB2_24,PB2_43,13.5
PB2_24,PB2_44,24.75
PB2_24,PB2_45,47.375
PB2_24,PB2_46,20.25
PB2_24,PB2_47,14.5
PB2_25,PB2_26,6.85714285714286
PB2_25,PB2_27,8.14285714285714
PB2_25,PB2_28,53.6428571428571
PB2_25,PB2_29,5.80952380952381
PB2_25,PB2_30,4.47619047619048
PB2_25,PB2_31,7.80952380952381
PB2_25,PB2_32,9.14285714285714
PB2_25,PB2_33,3.47619047619048
PB2_25,PB2_34,9.14285714285714
PB2_25,PB2_35,5.14285714285714
PB2_25,PB2_36,9.14285714285714
PB2_25,PB2_37,6.64285714285714
PB2_25,PB2_38,5.64285714285714
PB2_25,PB2_39,7.14285714285714
PB2_25,PB2_40,9.14285714285714
PB2_25,PB2_41,3.14285714285714
PB2_25,PB2_42,7.14285714285714
PB2_25,PB2_43,7.14285714285714
PB2_25,PB2_44,20.1428571428571
PB2_25,PB2_45,42.1428571428571
PB2_25,PB2_46,12.1428571428571
PB2_25,PB2_47,8.14285714285714
PB2_26,PB2_27,8.71428571428571
PB2_26,PB2_28,55.2142857142857
PB2_26,PB2_29,6.38095238095238
PB2_26,PB2_30,5.04761904761905
PB2_26,PB2_31,8.38095238095238
PB2_26,PB2_32,9.71428571428571
PB2_26,PB2_33,4.04761904761905
PB2_26,PB2_34,9.71428571428571
PB2_26,PB2_35,5.71428571428571
PB2_26,PB2_36,7.71428571428571
PB2_26,PB2_37,7.21428571428571
PB2_26,PB2_38,6.21428571428571
PB2_26,PB2_39,5.42857142857143
PB2_26,PB2_40,9.71428571428571
PB2_26,PB2_41,3.71428571428571
PB2_26,PB2_42,5.71428571428571
PB2_26,PB2_43,5.71428571428571
PB2_26,PB2_44,20.7142857142857
PB2_26,PB2_45,42.2857142857143
PB2_26,PB2_46,12.5714285714286
PB2_26,PB2_47,6.71428571428571
PB2_27,PB2_28,55.5
PB2_27,PB2_29,7.66666666666667
PB2_27,PB2_30,6.33333333333333
PB2_27,PB2_31,9.66666666666667
PB2_27,PB2_32,11
PB2_27,PB2_33,5.33333333333333
PB2_27,PB2_34,11
PB2_27,PB2_35,7
PB2_27,PB2_36,8.5
PB2_27,PB2_37,8.5
PB2_27,PB2_38,7.5
PB2_27,PB2_39,7
PB2_27,PB2_40,9
PB2_27,PB2_41,5
PB2_27,PB2_42,7
PB2_27,PB2_43,7
PB2_27,PB2_44,20
PB2_27,PB2_45,44
PB2_27,PB2_46,14
PB2_27,PB2_47,8
PB2_28,PB2_29,55.1666666666667
PB2_28,PB2_30,53.8333333333333
PB2_28,PB2_31,53.1666666666667
PB2_28,PB2_32,54.5
PB2_28,PB2_33,52.8333333333333
PB2_28,PB2_34,55.5
PB2_28,PB2_35,52.5
PB2_28,PB2_36,57.5
PB2_28,PB2_37,56
PB2_28,PB2_38,55
PB2_28,PB2_39,55
PB2_28,PB2_40,54.5
PB2_28,PB2_41,52.5
PB2_28,PB2_42,53.5
PB2_28,PB2_43,53.5
PB2_28,PB2_44,67.5
PB2_28,PB2_45,84.5
PB2_28,PB2_46,60.5
PB2_28,PB2_47,53.5
PB2_29,PB2_30,2.66666666666667
PB2_29,PB2_31,7.33333333333333
PB2_29,PB2_32,8.66666666666667
PB2_29,PB2_33,2.55555555555556
PB2_29,PB2_34,8.66666666666667
PB2_29,PB2_35,4.66666666666667
PB2_29,PB2_36,8.5
PB2_29,PB2_37,6.16666666666667
PB2_29,PB2_38,5.16666666666667
PB2_29,PB2_39,6.66666666666667
PB2_29,PB2_40,8.66666666666667
PB2_29,PB2_41,2.66666666666667
PB2_29,PB2_42,5.33333333333333
PB2_29,PB2_43,6.66666666666667
PB2_29,PB2_44,19.6666666666667
PB2_29,PB2_45,41.3333333333333
PB2_29,PB2_46,11.6666666666667
PB2_29,PB2_47,6.33333333333333
PB2_30,PB2_31,6
PB2_30,PB2_32,7.33333333333333
PB2_30,PB2_33,1.66666666666667
PB2_30,PB2_34,7.33333333333333
PB2_30,PB2_35,3.33333333333333
PB2_30,PB2_36,7.33333333333333
PB2_30,PB2_37,4.83333333333333
PB2_30,PB2_38,3.83333333333333
PB2_30,PB2_39,5.33333333333333
PB2_30,PB2_40,7.33333333333333
PB2_30,PB2_41,1.33333333333333
PB2_30,PB2_42,5.33333333333333
PB2_30,PB2_43,5.33333333333333
PB2_30,PB2_44,18.3333333333333
PB2_30,PB2_45,40.3333333333333
PB2_30,PB2_46,10.3333333333333
PB2_30,PB2_47,6.33333333333333
PB2_31,PB2_32,8.66666666666667
PB2_31,PB2_33,5
PB2_31,PB2_34,10.6666666666667
PB2_31,PB2_35,6.66666666666667
PB2_31,PB2_36,10.6666666666667
PB2_31,PB2_37,8.16666666666667
PB2_31,PB2_38,7.16666666666667
PB2_31,PB2_39,8.16666666666667
PB2_31,PB2_40,10.6666666666667
PB2_31,PB2_41,4.66666666666667
PB2_31,PB2_42,6.66666666666667
PB2_31,PB2_43,6.66666666666667
PB2_31,PB2_44,21.6666666666667
PB2_31,PB2_45,42.3333333333333
PB2_31,PB2_46,13.6666666666667
PB2_31,PB2_47,7.66666666666667
PB2_32,PB2_33,6.33333333333333
PB2_32,PB2_34,12
PB2_32,PB2_35,8
PB2_32,PB2_36,12
PB2_32,PB2_37,9.5
PB2_32,PB2_38,8.5
PB2_32,PB2_39,9
PB2_32,PB2_40,12
PB2_32,PB2_41,6
PB2_32,PB2_42,10
PB2_32,PB2_43,10
PB2_32,PB2_44,23
PB2_32,PB2_45,45
PB2_32,PB2_46,15
PB2_32,PB2_47,11
PB2_33,PB2_34,6.33333333333333
PB2_33,PB2_35,2.33333333333333
PB2_33,PB2_36,6.33333333333333
PB2_33,PB2_37,3.83333333333333
PB2_33,PB2_38,2.83333333333333
PB2_33,PB2_39,4.33333333333333
PB2_33,PB2_40,6.33333333333333
PB2_33,PB2_41,0.333333333333333
PB2_33,PB2_42,3.66666666666667
PB2_33,PB2_43,4.33333333333333
PB2_33,PB2_44,17.3333333333333
PB2_33,PB2_45,39.3333333333333
PB2_33,PB2_46,9.33333333333333
PB2_33,PB2_47,4.66666666666667
PB2_34,PB2_35,8
PB2_34,PB2_36,12
PB2_34,PB2_37,9.5
PB2_34,PB2_38,7.5
PB2_34,PB2_39,10
PB2_34,PB2_40,12
PB2_34,PB2_41,6
PB2_34,PB2_42,10
PB2_34,PB2_43,10
PB2_34,PB2_44,20
PB2_34,PB2_45,45
PB2_34,PB2_46,14
PB2_34,PB2_47,11
PB2_35,PB2_36,8
PB2_35,PB2_37,5.5
PB2_35,PB2_38,4.5
PB2_35,PB2_39,6
PB2_35,PB2_40,7
PB2_35,PB2_41,2
PB2_35,PB2_42,6
PB2_35,PB2_43,6
PB2_35,PB2_44,19
PB2_35,PB2_45,40
PB2_35,PB2_46,11
PB2_35,PB2_47,7
PB2_36,PB2_37,9.5
PB2_36,PB2_38,8.5
PB2_36,PB2_39,5
PB2_36,PB2_40,10
PB2_36,PB2_41,6
PB2_36,PB2_42,6
PB2_36,PB2_43,6
PB2_36,PB2_44,21
PB2_36,PB2_45,45
PB2_36,PB2_46,15
PB2_36,PB2_47,7
PB2_37,PB2_38,6
PB2_37,PB2_39,7.5
PB2_37,PB2_40,9.5
PB2_37,PB2_41,3.5
PB2_37,PB2_42,7.5
PB2_37,PB2_43,7.5
PB2_37,PB2_44,20.5
PB2_37,PB2_45,42.5
PB2_37,PB2_46,12.5
PB2_37,PB2_47,8.5
PB2_38,PB2_39,6
PB2_38,PB2_40,8.5
PB2_38,PB2_41,2.5
PB2_38,PB2_42,6.5
PB2_38,PB2_43,6.5
PB2_38,PB2_44,18.5
PB2_38,PB2_45,41.5
PB2_38,PB2_46,9.5
PB2_38,PB2_47,7.5
PB2_39,PB2_40,7.5
PB2_39,PB2_41,4
PB2_39,PB2_42,3.5
PB2_39,PB2_43,3
PB2_39,PB2_44,19
PB2_39,PB2_45,40
PB2_39,PB2_46,13
PB2_39,PB2_47,4.5
PB2_40,PB2_41,6
PB2_40,PB2_42,8
PB2_40,PB2_43,8
PB2_40,PB2_44,20
PB2_40,PB2_45,42
PB2_40,PB2_46,15
PB2_40,PB2_47,9
PB2_41,PB2_42,4
PB2_41,PB2_43,4
PB2_41,PB2_44,17
PB2_41,PB2_45,39
PB2_41,PB2_46,9
PB2_41,PB2_47,5
PB2_42,PB2_43,2
PB2_42,PB2_44,19
PB2_42,PB2_45,43
PB2_42,PB2_46,13
PB2_42,PB2_47,1
PB2_43,PB2_44,19
PB2_43,PB2_45,43
PB2_43,PB2_46,13
PB2_43,PB2_47,3
PB2_44,PB2_45,51
PB2_44,PB2_46,23
PB2_44,PB2_47,20
PB2_45,PB2_46,45
PB2_45,PB2_47,44
PB2_46,PB2_47,14
